   2.9581842907871807e+00	   1.0188709568753616e+00	
   1.6545630850790554e+00	   1.1863117476010434e+00	
   2.3977580681531183e+00	   1.2472138735497558e+00	
   2.2840930500886749e+00	   6.4865469039646229e-01	
   2.7958872430762538e+00	   9.9526663655139569e-01	
   3.4115627708591223e+00	   1.1596362974706589e+00	
   3.5066352127611102e+00	   7.3878104419415969e-01	
   3.9361602886035065e+00	   1.4620293406882425e+00	
   3.9020665725159920e+00	   1.2777875070483129e+00	
   2.6103639606333631e+00	   8.8027601882737938e-01	
   4.3727186103159665e+00	   1.0291409195709396e+00	
   3.0834913631196610e+00	   1.1963264443568253e+00	
   2.1159935015877323e+00	   7.9303650008834325e-01	
   2.1565340448710151e+00	   4.0358860683519182e-01	
   2.1449110116820922e+00	   1.1358239904983922e+00	
   1.8493552407584715e+00	   1.0223264369802809e+00	
   4.1590816014341261e+00	   6.1720732503627085e-01	
   2.7649449923813241e+00	   1.4314895057112693e+00	
   3.9056115317583586e+00	   1.1657531498432012e+00	
   2.5407167244780982e+00	   9.8392515862974139e-01	
   4.2778306814181351e+00	   1.1801367967285590e+00	
   3.3105816690186938e+00	   1.0312446094512460e+00	
   2.1552066134620271e+00	   8.0696562353456280e-01	
   3.7136365881045670e+00	   4.5813208161612562e-01	
   3.5401018635547064e+00	   8.6446135204746799e-01	
   1.6051999144777123e+00	   1.1098053021342340e+00	
   1.7516433715618278e+00	   6.8853536090484335e-01	
   3.1240512264879530e+00	   6.7821756653040777e-01	
   2.3719878528947334e+00	   1.4278960719163036e+00	
   2.5344601927885222e+00	   1.2156208127882340e+00	
   3.6834465034255310e+00	   1.2283453753607989e+00	
   3.2670133962830579e+00	   3.2056675862367434e-01	
   3.9415913915350482e+00	   8.2577437977041390e-01	
   3.2645514018838435e+00	   1.3836868984255504e+00	
   4.3047113824660173e+00	   1.1072599508491410e+00	
   2.6849937575629590e+00	   3.5344943321349920e-01	
   3.1263518404412638e+00	   1.2806892975237558e+00	
   2.9429435569199853e+00	   1.0282507625569379e+00	
   3.1187654109085550e+00	   1.3328545857591181e+00	
   2.0235897790944337e+00	   4.4771613816053502e-01	
   3.6220293145541915e+00	   1.2864376300924134e+00	
   2.4286587861147773e+00	   8.6499284526695586e-01	
   2.0951729618655994e+00	   1.1401049110506878e+00	
   5.2923945213069334e+00	   3.6873298030350454e-01	
   2.0729170855338177e+00	   1.1676385057503424e+00	
   9.4623208257571667e-01	   2.4522252838203717e-01	
   2.7391190758863186e+00	   1.1007228390095829e+00	
   6.0050653363988271e+00	   2.7278417135873836e+00	
   6.0569641091736495e+00	   2.9497043325204046e+00	
   6.7701276667215211e+00	   3.2141142153835891e+00	
   5.6403467810014893e+00	   2.6938528220486404e+00	
   5.6332540274074381e+00	   2.9900233862795895e+00	
   6.1744315653634381e+00	   3.2902648803675434e+00	
   7.2469479417451383e+00	   2.9687742421277563e+00	
   5.5816290639306558e+00	   3.3351037462060464e+00	
   5.3627205043367354e+00	   3.1468119220583373e+00	
   4.7077577336237697e+00	   2.7871086948409309e+00	
   7.4289209810041568e+00	   3.4667948964889295e+00	
   6.6410724825335308e+00	   3.0599873792651504e+00	
   6.3747365156659130e+00	   2.5625305919319183e+00	
   7.2878032440484066e+00	   2.7517988465447667e+00	
   6.2029523094848535e+00	   2.6785617898769707e+00	
   5.3873604126819981e+00	   2.2673734575482882e+00	
   5.6673103006774568e+00	   2.9647786730521912e+00	
   6.5970215517864847e+00	   3.0708237602069488e+00	
   7.7566055937137683e+00	   3.1560446461824103e+00	
   6.6326274526179381e+00	   3.1479918263301512e+00	
   5.7663495877683415e+00	   3.1427170744346853e+00	
   5.9942315420309251e+00	   2.7570785849923065e+00	
   6.3787040728542168e+00	   2.6502232087571338e+00	
   5.7403623337850318e+00	   3.1039130603501430e+00	
   4.6165244171509130e+00	   2.7932071508556473e+00	
   5.3353399873264955e+00	   3.0392869442977948e+00	
   5.3729391247936915e+00	   2.8168477557292779e+00	
   5.0361116154277230e+00	   2.9248608734473760e+00	
   5.5290867676603366e+00	   3.3368157649782879e+00	
   6.0508694248574475e+00	   2.8070259443516634e+00	
   5.1320089984299422e+00	   2.1981219481503040e+00	
   5.7328494488658013e+00	   2.8773813216769755e+00	
   6.7811073195472442e+00	   3.0567686602090101e+00	
   6.4483444869925277e+00	   3.3529922496221007e+00	
   6.3994148193664993e+00	   2.8975694844683377e+00	
   5.8606792471476981e+00	   2.9957712870554660e+00	
   6.4476518305775876e+00	   3.1656094546343536e+00	
   5.3670811096515587e+00	   3.1950255161881342e+00	
   5.8873556526849535e+00	   3.3461556614018080e+00	
   3.9616246541869216e+00	   2.7202504633005398e+00	
   6.2843819325796080e+00	   3.1736064316433823e+00	
   4.2058478882454491e+00	   2.8164736834371635e+00	
   5.3261558138464480e+00	   3.0331404722726076e+00	
   7.1713520362846950e+00	   3.4122727007565823e+00	
   7.4949275028380011e+00	   2.8401875400218235e+00	
   7.3980724146280608e+00	   3.4848703059391672e+00	
   5.0243298410149819e+00	   2.9868317853348563e+00	
   5.3171247830740462e+00	   2.8174135602797570e+00	
   5.8765523655388519e+00	   3.2166110911545611e+00	
   6.0376283316806214e+00	   2.6830351150892136e+00	
   5.9128027273545687e+00	   2.8563193765165886e+00	
   6.6945135824247570e+00	   2.8905608260964262e+00	
   6.0101797788609845e+00	   2.7240133819358432e+00	
   6.9272196843741982e+00	   3.1996002557910534e+00	
   6.3355952191080576e+00	   3.3086429118938900e+00	
   6.2425707075521615e+00	   2.7917926875951311e+00	
   5.5781229383636131e+00	   3.2476601625393422e+00	
   6.4077386257457691e+00	   2.6755495094705086e+00	
   6.8002952564413812e+00	   3.1757957799611196e+00	
   7.2168403287807159e+00	   2.7289657451900480e+00	
   6.5110073996533924e+00	   2.7273190659262743e+00	
   4.6063053399267906e+00	   3.3294580032523862e+00	
   7.6550322634721981e+00	   2.8709562842387761e+00	
   5.5029575906162593e+00	   2.6292463440042564e+00	
   6.6306069857897931e+00	   3.0150230103004509e+00	
   3.4592800643452866e+00	   2.6847844475232638e+00	
   8.2033981533598173e+00	   2.4169349520394388e+00	
   4.9567942756934205e+00	   2.8977629690435815e+00	
   5.3705266707654662e+00	   2.4495481341998326e+00	
   5.6979786643079917e+00	   2.9497713197338848e+00	
   6.2737627099547835e+00	   2.2425603608903111e+00	
   5.0527452600188196e+00	   2.7569216296979731e+00	
   6.8857558373289995e+00	   2.8884526925730594e+00	
   4.1877441962599642e+00	   2.8928346339770745e+00	
   5.9751032792931280e+00	   3.0259190998465844e+00	
   6.0945712948026856e+00	   2.6186797499143779e+00	
   5.7239569743540732e+00	   3.0445421937904706e+00	
   4.3724976734933474e+00	   3.0548821714018870e+00	
   6.2920626217089302e+00	   2.7757385563841761e+00	
   5.1453303508687283e+00	   4.1322569150572228e+00	
   6.5870565048545968e+00	   3.3750834527668738e+00	
   5.7876909544556998e+00	   3.2925512732268567e+00	
   6.7279809787128873e+00	   3.0043983002254349e+00	
   6.6407893862308711e+00	   2.4106883885905326e+00	
   6.2322887773985389e+00	   2.7285090223319393e+00	
   6.2177272377319088e+00	   2.8099463321770597e+00	
   5.7811630103560576e+00	   3.0798778670156208e+00	
   6.6244725318509623e+00	   2.7445374257067661e+00	
   5.1959082303610762e+00	   3.0697293653517796e+00	
   5.8717718057246442e+00	   3.2551773046247563e+00	
   5.8956209941705788e+00	   2.8984397742768819e+00	
   5.6175431980263761e+00	   2.5975071032740491e+00	
   5.6317610310041752e+00	   3.0475874723810077e+00	
   5.5025865902428182e+00	   3.1186907542764959e+00	
   6.4821262829283466e+00	   2.5508513971354039e+00	
   7.3027870828030297e+00	   3.3801597885210763e+00	
   6.9919843406117508e+00	   2.9870672872254702e+00	
   4.8255340955113812e+00	   2.7796166391805075e+00	
   6.1176805501537190e+00	   2.8547565521647953e+00	
   9.4048944035319604e-01	   5.7155680239431277e+00	
